table_name,column_name,column_value
ipsa_pse_milestone_c,Actual_Hours__c,
ipsa_pse_milestone_c,PSA_Total_Quantity__c,0
ipsa_pse_milestone_c,PSA_of_Delivered_Hours__c,
ipsa_pse_milestone_c,PSA_Balance_Value__c,100000
ipsa_pse_milestone_c,Chapter__c,SMA 42546567
ipsa_pse_milestone_c,pse__Billable_Hours_In_Financials__c,14514.81
ipsa_pse_milestone_c,pse__Milestone_Amount__c,5299815
ipsa_pse_milestone_c,PSA_Clinical_Lead__c,
ipsa_pse__task_time__c,pse__Start_Date__c,12/23/24 00:00
ipsa_pse__task_time__c,pse__Sunday_Hours__c,24
ipsa_pse__task_time__c,pse__Timecard__c,a3x6T000002JP6ZQAW
ipsa_pse__task_time__c,pse__Friday_Hours__c,24
ipsa_pse__task_time__c,pse__Project_Task_Assignment__c,
ipsa_pse__task_time__c,pse__Project_Task__c,a3Vd0000001h07QEAQ
ipsa_pse__task_time__c,pse__Monday_Notes__c,
ipsa_pse__task_time__c,pse__Total_Hours__c,168
ipsa_pse__task_time__c,pse__Tuesday_Hours__c,24
ipsa_pse__task_time__c,pse__Wednesday_Notes__c,
ipsa_pse__task_time__c,pse__Sunday_Notes__c,
ipsa_pse__task_time__c,pse__Saturday_Hours__c,24
ipsa_pse__task_time__c,pse__Tuesday_Notes__c,
ipsa_pse__task_time__c,pse__Thursday_Notes__c,
ipsa_pse__task_time__c,pse__Wednesday_Hours__c,24
ipsa_pse__task_time__c,pse__Saturday_Notes__c,
ipsa_pse__task_time__c,pse__Monday_Hours__c,24
ipsa_pse__task_time__c,pse__Friday_Notes__c,
ipsa_pse__task_time__c,pse__Thursday_Hours__c,24
imax_installed_product_c_all,Account_Ext_CSR__c, bastabibligi
imax_installed_product_c_all,Account_Name_CSR__c, ZAPPA HOTEL MARIGNANE
imax_installed_product_c_all,Account_Shipping_City_CSR__c, Zapopan
imax_installed_product_c_all,Account_Shipping_Country_CSR__c,ZW
imax_installed_product_c_all,Account_Shipping_Postal_Code_CSR__c,ZE2 9UN
imax_installed_product_c_all,Account_Shipping_State_CSR__c,Zui
imax_installed_product_c_all,Account_Shipping_Street_CSR__c,????? ??? ??? 414-3 
imax_installed_product_c_all,CPL_Health_Indicator__c,m0N2f0000008OJp
imax_installed_product_c_all,CPL_IPAutoNumber__c,42511765
imax_installed_product_c_all,CPL_Product_Modality__c,WHC
imax_installed_product_c_all,ESMX_Account_Name__c, ZAPPA HOTEL MARIGNANE
imax_installed_product_c_all,ESMX_Account_Nr__c,0940000252
imax_installed_product_c_all,ESMX_Adj_System_End_of_Supp__c,12/31/00 00:00
imax_installed_product_c_all,ESMX_Asset_Owner__c,Philips
imax_installed_product_c_all,ESMX_Auto_Created_From__c,a3cE0000000gLvUIAU
imax_installed_product_c_all,ESMX_AutoPM_WO_Count__c,
imax_installed_product_c_all,ESMX_Bill_To__c,001E000001Xs9nBIAR
imax_installed_product_c_all,ESMX_Block_Invoice_Reason__c,"*****SERVICE STOPPED , DON’T CREATE  QUOTE , PAYMENT & LEGAL ISSUE****"
imax_installed_product_c_all,ESMX_Business_Group__c,US-Ultrasound
imax_installed_product_c_all,ESMX_Calculated_replacement_date__c,
imax_installed_product_c_all,ESMX_Category_Of_Device__c,SO Cancelled / No PO was created.
imax_installed_product_c_all,ESMX_Category_Parent__c,H
imax_installed_product_c_all,ESMX_Commercial_Sales_Org__c,ZA91
imax_installed_product_c_all,ESMX_Contact_Name__c,Uwe Laumann
imax_installed_product_c_all,ESMX_Count_of_Product_Warranty__c,18
imax_installed_product_c_all,ESMX_Customer_Description__c,Zwolle V_W--0.340 Holding
imax_installed_product_c_all,ESMX_Customer_Preferences__c,Without PCR
imax_installed_product_c_all,ESMX_Customer_Relationship_Owner__c,Philips
imax_installed_product_c_all,ESMX_Date_of_Delivery__c,4/3/12 00:00
imax_installed_product_c_all,ESMX_Date_Of_Warranty__c,12/14/20 14:44
imax_installed_product_c_all,ESMX_Default_Skill__c,
imax_installed_product_c_all,ESMX_Distribution_Channel__c,ZA
imax_installed_product_c_all,ESMX_Division__c,PH
imax_installed_product_c_all,ESMX_Email_Address__c,ziahasan30197@gmail.com
imax_installed_product_c_all,ESMX_End_User_Account__c,001E000001XsEHhIAN
imax_installed_product_c_all,ESMX_EOL_Determination_Policy__c,SYSTEM CONFIG UNDER ANALYSIS
imax_installed_product_c_all,ESMX_EOS_Null__c,1
imax_installed_product_c_all,SVMXC__SM_External_Product__c,
imax_installed_product_c_all,ESMX_Equipment_EOL_Date__c,12/31/00 00:00
imax_installed_product_c_all,ESMX_Equipment_EOS_Date__c,12/31/00 00:00
imax_installed_product_c_all,ESMX_Equipment_Usage_Type__c,Rental
imax_installed_product_c_all,ESMX_FCO_Notification__c,zwanga.ramalamula@philips.com
imax_installed_product_c_all,ESMX_Functional_Location__c,a0hE000000UnJ34IAF
imax_installed_product_c_all,ESMX_Functional_Location_Description__c,zzzzzzzzDING LOCATION
imax_installed_product_c_all,ESMX_FunctionalLocation_Tree__c,"<a href=""/apex/ESMX_FunctionalLocationTree?Id="" target=""_blank""> </a>"
imax_installed_product_c_all,ESMX_Global_Types__c,"language|turkish,country|TR"
imax_installed_product_c_all,ESMX_Handover_date__c,9/28/21 00:00
imax_installed_product_c_all,ESMX_Hardware_Equipment_Description__c,zntelliVue MX750 patient monitor
imax_installed_product_c_all,ESMX_Hardware_Installed_Product_Lookup__c,a2WE0000000cWS2MAM
imax_installed_product_c_all,ESMX_Hardware_Installed_Product_Text__c,99651340
imax_installed_product_c_all,ESMX_Hardware_Material_Number__c,867133
imax_installed_product_c_all,ESMX_Hardware_Serial_Number__c,WS099F2887
imax_installed_product_c_all,ESMX_Hardware_Version__c,Z_PMS_SC
imax_installed_product_c_all,ESMX_IB_Update_TIme__c,3/31/24 23:29
imax_installed_product_c_all,ESMX_IFR__c,iFR Eligible
imax_installed_product_c_all,ESMX_Installation_date__c,9/10/20 00:00
imax_installed_product_c_all,ESMX_Integration_Error_Message__c,ZA401632-NEM-001
imax_installed_product_c_all,ESMX_Integration_Status__c,Sent to SAP Success
imax_installed_product_c_all,ESMX_Inventory_Number__c,     112713
imax_installed_product_c_all,ESMX_IP_Customer_Description__c,Zentrales ISCV Vinzenzgruppe
imax_installed_product_c_all,ESMX_IP_Description__c, ROLL / Y AMPLIFIER
imax_installed_product_c_all,ESMX_IP_External_ID__c,Xtra Vision Workstation-1
imax_installed_product_c_all,ESMX_IpBatch_Status__c,Success
imax_installed_product_c_all,ESMX_Last_Activation_Date_and_Time__c,12/31/22 09:57
imax_installed_product_c_all,ESMX_Last_Delivered_PM_Sequence__c,Visit Hemo
imax_installed_product_c_all,ESMX_Last_PM_Sequence__c,26
imax_installed_product_c_all,ESMX_Last_PM_Work_Order__c,WO-10296383
imax_installed_product_c_all,ESMX_Location_Account__c,
imax_installed_product_c_all,ESMX_Location_Account_Name__c,001E000001XsEXT
imax_installed_product_c_all,ESMX_Location_Account_Nr__c,0940000293
imax_installed_product_c_all,ESMX_Location_GS__c," ZAPPA HOTEL MARIGNANE DEFB-NON LOCALISE FR117251-001-06 System  ZAPPA HOTEL MARIGNANE HS1 (W B) Defib French 4th Ed, Exchg"
imax_installed_product_c_all,ESMX_Location_Name__c, ZAPPA HOTEL MARIGNANE
imax_installed_product_c_all,ESMX_Location_Updated_datetime2__c,
imax_installed_product_c_all,ESMX_Managed_Equipment_Reserve__c,a4p0L000000PFsIQAW
imax_installed_product_c_all,ESMX_Manufacturer__c,zoramruatiralte125@gmail.com
imax_installed_product_c_all,ESMX_Manufacturing_Model__c,         ??
imax_installed_product_c_all,ESMX_MES_Status__c,Ready For Use
imax_installed_product_c_all,ESMX_Module__c,wip
imax_installed_product_c_all,ESMX_Number_of_Activations_Performed__c,91
imax_installed_product_c_all,ESMX_Number_of_Activations_Remaining__c,96
imax_installed_product_c_all,ESMX_Number_of_Open_Service_Contracts__c,
imax_installed_product_c_all,ESMX_Number_of_Open_System_Linkages__c,
imax_installed_product_c_all,ESMX_Number_of_Open_Work_Orders__c,0
imax_installed_product_c_all,ESMX_Options__c,"YRA MbanA Support|1,M01 pulse measurement (M01)|1"
imax_installed_product_c_all,ESMX_Original_Equipment_Manufacturer__c,         ??-
imax_installed_product_c_all,ESMX_Parent_Name__c,Xtra Vision Workstation
imax_installed_product_c_all,ESMX_Payor__c,001E000001XsEGtIAN
imax_installed_product_c_all,ESMX_Permission_Set_Check__c,No
imax_installed_product_c_all,ESMX_Plant__c,ZA94
imax_installed_product_c_all,ESMX_PM_Contact__c,003E000001YoDD5IAN
imax_installed_product_c_all,ESMX_PM_Frequency__c,6 visits / 24 months
imax_installed_product_c_all,ESMX_PM_Local_Legal_Reg__c,ZA
imax_installed_product_c_all,ESMX_PM_Required_Skill_level__c,
imax_installed_product_c_all,ESMX_Previous_IP_ID__c,VFSURG001PE
imax_installed_product_c_all,ESMX_Primary_Technician_Details__c,Inactive Date :  Service Team : Wolbank_ASP
imax_installed_product_c_all,ESMX_Primary_Technician_ID__c,a3VE0000000Y9TW
imax_installed_product_c_all,ESMX_Product_Code__c,ZU-L3TPB
imax_installed_product_c_all,ESMX_Profit_Center__c,Z98
imax_installed_product_c_all,ESMX_Purchase_date__c,11/18/19 00:00
imax_installed_product_c_all,ESMX_Purchase_Order__c,6600441363
imax_installed_product_c_all,ESMX_Purchase_Order_Item_Number__c,90030
imax_installed_product_c_all,ESMX_Purchase_Order_Number__c,ZC04044
imax_installed_product_c_all,ESMX_Quality_Seal__c,System
imax_installed_product_c_all,ESMX_Remote_Access_Capable__c,Yes
imax_installed_product_c_all,ESMX_Remote_Access_Capable_Description__c,YES
imax_installed_product_c_all,ESMX_ResendToSAPCount__c,4
imax_installed_product_c_all,ESMX_Room_Dept__c, MAC 1 Suite L05 Rad Oncology CT-SIM
imax_installed_product_c_all,ESMX_RSN_Enabled__c,Yes
imax_installed_product_c_all,ESMX_RSN_Remote_Monitoring__c,Yes
imax_installed_product_c_all,ESMX_Sales_Order_Item_Number__c,992926
imax_installed_product_c_all,ESMX_Sales_Org__c,ZA94
imax_installed_product_c_all,ESMX_SAP_Currency__c,USD
imax_installed_product_c_all,ESMX_SAP_External_Id__c,Xtra Vision Workstation-1
imax_installed_product_c_all,ESMX_SAP_Product_Group__c,P_VI001
imax_installed_product_c_all,ESMX_SAP_Sales_Document_ID__c,Z600504065010010
imax_installed_product_c_all,ESMX_Secondary_FSE_Technician__c,a3VE0000000Y9TWMA0
imax_installed_product_c_all,ESMX_Secondary_Technician_Details__c,Inactive Date :  Service Team : Wolbank_ASP
imax_installed_product_c_all,ESMX_Secondary_Technician_ID__c,a3VE0000000Y9TW
imax_installed_product_c_all,ESMX_Serial_Number_Product_Code__c, SN20000222-712032
imax_installed_product_c_all,ESMX_Service_Provider__c,Third Party Contractor (Vendor)
imax_installed_product_c_all,ESMX_Service_Provider_Account__c,001E000001UkLF1IAN
imax_installed_product_c_all,ESMX_Service_Provider_Details__c,Zlín
imax_installed_product_c_all,ESMX_Service_Provider_Product_Ref_Number__c,ZR01479
imax_installed_product_c_all,ESMX_Service_Provider_Vendor__c,a8L4W000002hu0BUAQ
imax_installed_product_c_all,ESMX_Service_ProviderIP_Update_datetime2__c,
imax_installed_product_c_all,ESMX_ServiceMax_ID__c,9999999
imax_installed_product_c_all,ESMX_Site_Blanket_PO__c,X000306-IM00278
imax_installed_product_c_all,ESMX_SLA__c,Záruka do 29.07.2023
imax_installed_product_c_all,ESMX_SLCP_Indicator__c,SW
imax_installed_product_c_all,ESMX_Software_Equipment_Description__c,zntelliVue MX800 patient monitor
imax_installed_product_c_all,ESMX_Software_Equipment_Number__c,99657046
imax_installed_product_c_all,ESMX_Software_Install_Entitle__c,999
imax_installed_product_c_all,ESMX_Software_Install_Remain__c,999
imax_installed_product_c_all,ESMX_Software_Installed_Product_Lookup__c,
imax_installed_product_c_all,ESMX_Software_Material_Number__c,9.89803E+11
imax_installed_product_c_all,ESMX_Software_Patch_Level__c,XX032
imax_installed_product_c_all,ESMX_Software_Release__c, 6.2.0.0
imax_installed_product_c_all,ESMX_Software_Serial_Number__c,Z7Z-7BG9-J
imax_installed_product_c_all,ESMX_Software_Version_Number__c,X
imax_installed_product_c_all,ESMX_Sold_To_Name__c,ZZG Zorggroep
imax_installed_product_c_all,ESMX_System_End_of_Life__c,12/31/00 00:00
imax_installed_product_c_all,ESMX_TechIdentNo__c,ZZ28
imax_installed_product_c_all,ESMX_Technical_Capabilities__c,"XDS Remote control|4,XDS Connectivity|4"
imax_installed_product_c_all,ESMX_Telephone_Number__c,8.21062E+11
imax_installed_product_c_all,ESMX_Tertiary_FSE_Technician__c,a3VE0000000Y9gzMAC
imax_installed_product_c_all,ESMX_Tertiary_Technician_Details__c,Inactive Date :  Service Team : Wien
imax_installed_product_c_all,ESMX_Tertiary_Technician_ID__c,a3VE0000000Y9gz
imax_installed_product_c_all,ESMX_The_agreed_lifespan__c,9/10/20 00:00
imax_installed_product_c_all,ESMX_The_agreed_lifespans__c,
imax_installed_product_c_all,ESMX_The_current_age_of_the_IP__c,1091
imax_installed_product_c_all,ESMX_The_end_of_life_date__c,
imax_installed_product_c_all,ESMX_Time_remaining_to_the_calculated__c,
imax_installed_product_c_all,ESMX_Time_remaining_to_the_end_of_life__c,
imax_installed_product_c_all,ESMX_Trigger_Point_Setting__c,
imax_installed_product_c_all,ESMX_Type__c,Trace Item
imax_installed_product_c_all,ESMX_UDI__c,UDI TO (01)00884838095250(11)191207(10)4.2.1.0
imax_installed_product_c_all,ESMX_Usage__c,Not applicable
imax_installed_product_c_all,ESMX_Vendor_Address__c,Zone Acajou Le Lamentin
imax_installed_product_c_all,ESMX_Vendor_Warranty_Duration__c,
imax_installed_product_c_all,ESMX_Vendor_Warranty_Start_Date__c,
imax_installed_product_c_all,ESMX_Vendor_Warranty_Terms__c,
imax_installed_product_c_all,ESMX_Website__c,
imax_installed_product_c_all,ESMX_Work_Center__c,ZZOLD_31
imax_installed_product_c_all,Last_PM_Date_IP__c,12/31/24 00:00
imax_installed_product_c_all,Rec,
imax_installed_product_c_all,SVMXC__Access_Hours__c,
imax_installed_product_c_all,SVMXC__Alternate_Company__c,
imax_installed_product_c_all,SVMXC__Asset_Tag__c,
imax_installed_product_c_all,SVMXC__Business_Hours__c,
imax_installed_product_c_all,SVMXC__City__c,
imax_installed_product_c_all,SVMXC__Company__c,001E000001XsEXTIA3
imax_installed_product_c_all,SVMXC__Contact__c,
imax_installed_product_c_all,SVMXC__Country__c,ZA
imax_installed_product_c_all,SVMXC__Date_Installed__c,3/2/23 00:00
imax_installed_product_c_all,SVMXC__Date_Ordered__c,
imax_installed_product_c_all,SVMXC__Date_Shipped__c,
imax_installed_product_c_all,SVMXC__Distributor_Company__c,
imax_installed_product_c_all,SVMXC__Distributor_Contact__c,
imax_installed_product_c_all,SVMXC__Installation_Notes__c,
imax_installed_product_c_all,SVMXC__Last_Date_Shipped__c,
imax_installed_product_c_all,SVMXC__Latitude__c,
imax_installed_product_c_all,SVMXC__Longitude__c,
imax_installed_product_c_all,SVMXC__Parent__c,a2WE0000000XiDWMA0
imax_installed_product_c_all,SVMXC__Preferred_Technician__c,a3VE0000000Y9TWMA0
imax_installed_product_c_all,SVMXC__Product__c,01tE0000009ZP9kIAG
imax_installed_product_c_all,SVMXC__Product_Name__c, ROLL / Y AMPLIFIER
imax_installed_product_c_all,SVMXC__ProductIQTemplate__c,
imax_installed_product_c_all,SVMXC__Sales_Order_Number__c,Z_PMS
imax_installed_product_c_all,SVMXC__Serial_Lot_Number__c,    MXL149222X
imax_installed_product_c_all,SVMXC__Service_Contract__c,
imax_installed_product_c_all,SVMXC__Service_Contract_End_Date__c,
imax_installed_product_c_all,SVMXC__Service_Contract_Exchange_Type__c,
imax_installed_product_c_all,SVMXC__Service_Contract_Line__c,
imax_installed_product_c_all,SVMXC__Service_Contract_Start_Date__c,
imax_installed_product_c_all,SVMXC__Site__c,a3mE0000000Xdh3IAC
imax_installed_product_c_all,SVMXC__SM_Batch_Lot2__c,
imax_installed_product_c_all,SVMXC__SM_External_Company__c,
imax_installed_product_c_all,SVMXC__SM_External_ID__c,
imax_installed_product_c_all,SVMXC__SM_External_Parent__c,
imax_case,Expires__c,May
imax_installed_product_c_all,SVMXC__SM_External_Site__c,
imax_installed_product_c_all,SVMXC__SM_External_Top_Level__c,
imax_installed_product_c_all,SVMXC__SM_Sales_Price__c,
imax_installed_product_c_all,SVMXC__State__c,
imax_installed_product_c_all,SVMXC__Status__c,UNKN - Unknown OPER - Operational
imax_installed_product_c_all,SVMXC__Street__c,VIA BROKER IN MIAMI
imax_installed_product_c_all,SVMXC__Sub_Location__c,
imax_installed_product_c_all,SVMXC__Top_Level__c,a2WE0000000XiDWMA0
imax_installed_product_c_all,SVMXC__Warranty__c,
imax_installed_product_c_all,SVMXC__Warranty_End_Date__c,11/1/23 00:00
imax_installed_product_c_all,SVMXC__Warranty_Exchange_Type__c,
imax_installed_product_c_all,SVMXC__Warranty_Start_Date__c,9/3/19 00:00
imax_installed_product_c_all,SVMXC__Zip__c,
imax_installed_product_c_all,Test_IP_Custom_Field_Check__c,
imax_installed_product_c_all,Vendor__c,
imax_activity,ESMX_Error_Code__c,
imax_activity,ESMX_Error_Text__c,
imax_activity,ESMX_Work_Detail_Activity__c,
imax_activity,ESMX_Technician_Name_CSR__c,
imax_activity,ESMX_Follow_Up_Case_Status__c,
imax_activity,ESMX_Work_Order_Event_Type__c,
imax_activity,ESMX_Activity_Number_On_Type__c,
imax_activity,ESMX_IP_Location_Account__c,
imax_activity,ESMX_Latest_Activity_Date__c,
imax_activity,ESMX_Parent_Event_Type__c,
imax_activity,ESMX_Safety_Answer1__c,
imax_activity,ESMX_Safety_Question1__c,
imax_activity,ESMX_Activity_Description__c,Uptime - Removed - 100.00%
imax_activity,ESMX_Product_Name__c,<<使用禁止!!>>OKIprinter B431DN+5ySupport
imax_activity,ESMX_Preventative_Maintenance_Status__c,
imax_activity,ESMX_Required_Qualifications__c,3 - Qualified and Experience
imax_activity,ESMX_Internal_Support_Status__c,Internal Support Work Order not completed
imax_activity,ESMX_Activity_Count_Diagnostic__c,1
imax_activity,ESMX_FCO_Results__c,
imax_activity,ESMX_Created_date_CSR__c,5/4/23
imax_activity,ESMX_Case_Follow_Up__c,5004W00002L4Y3RQAV
imax_activity,ESMX_Recommended_Vendor__c,Salus Electronics Solutions P/L
imax_activity,Priority__c,5-Scheduled Activity
imax_activity,ESMX_Question4__c,
imax_activity,Commercial_DEFOA__c,
imax_activity,ESMX_Subject__c,"-X5-1c Probe heeft slijtage aan de lens
-Systeem test faalt op : Hi en Low gain"
imax_activity,ESMX_Philips_Representative_Name__c,Wayne Cousins
imax_activity,ESMX_CFD_Required_Skill_Level__c,مؤهل
imax_activity,ESMX_Material_Document_Number_Year__c,5500467107-2023
imax_activity,ESMX_Business_Phone__c,n/a
imax_activity,ESMX_Recommended_Follow_Up_Activities__c,経過観察
imax_activity,ESMX_Required_Tools__c,Xray test meter.
imax_activity,ESMX_Preventive_Maintenance_Plan__c,a2j4W000002RO8UQAW
imax_activity,ESMX_Additional_work_required__c,
imax_activity,ESMX_Answer3__c,
imax_activity,ESMX_Philips_Rep_Sign_Date_time__c,5/4/23 19:30
imax_activity,ESMX_Contact__c,003E000001YnfeyIAB
imax_activity,ESMX_FCO_Number__c,FCO88800009
imax_activity,Corrective_Action_Comment__c,
imax_activity,ESMX_Account__c,001E000001XrByfIAF
imax_activity,ESMX_Product_Modality__c,WHC
imax_activity,ESMX_Question1__c,System utilisable Oui/Non
imax_activity,ESMX_Parts_Shipping_Location__c,ZentralOP
imax_activity,ESMX_Risk_Sharing_Model__c,a8J4W0000011LsxUAE
imax_activity,ESMX_Answer2__c,Yes
imax_activity,ESMX_Event_Subtype__c,Service Request
imax_activity,Created_By__c,Zoran Barac
imax_activity,ESMX_Hours_Needed_for_Follow_Up__c,90
imax_activity,ESMX_CFD_Event_type__c,Supplementary Services
imax_activity,ESMX_FCO_Additional_Information__c,
imax_activity,ESMX_Title__c,WO Inprocess and Active contracts exists
imax_activity,ESMX_FCO_Status__c,
imax_activity,ESMX_Installed_Product__c,a2WE0000000XgkoMAC
imax_activity,ESMX_Installation_Status__c,
imax_activity,ESMX_Contract_Header__c,
imax_activity,ESMX_Other__c,
imax_activity,ESMX_Text__c,WO Inprocess and Active contracts exists
imax_activity,ESMX_Plant_Text__c,ZA94
imax_activity,ESMX_Answer5__c,
imax_activity,ESMX_WO_Customer_Language__c,Vietnamese
imax_activity,ESMX_Activity_Count_Regulatory__c,1
imax_activity,ESMX_SAP_Confirmation_Number_Counter__c,46326905-1
imax_activity,ESMX_IPCR_Created_By_Email__c,vinay.lokesh@philips.com
imax_activity,ESMX_Follow_Up_Contact__c,003E000001Yny6rIAB
imax_activity,ESMX_Service_Maintenance_Contract__c,a3T4W000002VQEnUAO
imax_activity,ESMX_Question3__c,
imax_activity,ESMX_Date_Sort_Order__c,5/5/24 07:00
imax_activity,ESMX_Recommended_Preparation_Activities__c,
imax_activity,ESMX_PHI_Data_Shield__c,
imax_activity,ESMX_Service_Team__c,a3Z4W000002yzvEUAQ
imax_activity,ESMX_Installation_Validated_Text__c,
imax_activity,ESMX_Customer_Name__c,Walt Theus
imax_activity,ESMX_Follow_Up_Required__c,Yes
imax_activity,ESMX_Work_Activity__c,a3d4W00000ZWZR9QAP
imax_activity,ESMX_Recommended_Service_Engineer__c,a3VE0000000bu5WMAQ
imax_activity,ESMX_Sales_Org__c,ZA94
imax_activity,ESMX_First_Name__c,Thet
imax_activity,ESMX_CFD_Follow_Up_Priority__c,متوقف عن العمل
imax_activity,ESMX_Required_12_NC_Parts__c,無し
imax_activity,ESMX_Service_Type__c,Subcontractor Service
imax_activity,ESMX_Activity_CSR_Contact_Count__c,1
imax_case,One_Time_Customer_Email__c,
imax_activity,Technician_Name__c,株式会社カワニシ 原田敦志
imax_activity,ESMX_PM_Plan_Template__c,a2i4W000002NeOSQA0
imax_activity,ESMX_PM_Additional_problems_Identified__c,
imax_activity,ESMX_IP_Change_Request__c,a4E4W000002Iu3sUAC
imax_activity,ESMX_Email__c,zizib92@naver.com
imax_activity,ESMX_FCO_Reference_Number__c,
imax_activity,ESMX_Internal_Support_Validation_Text__c,Unable to complete Internal Support Work Order within schedule due to . Philips to arrange follow-up visit to complete required activities.
imax_activity,ESMX_Reason_Preventing_Installation__c,
imax_activity,ESMX_Follow_Up_Date_Time_Requested__c,11/2/23 09:00
imax_activity,ESMX_CFD_Type__c,顧客コメント
imax_activity,ESMX_Last_Name__c,Wilson
imax_activity,ESMX_PM_Validated_Text__c,
imax_activity,ESMX_Question5__c,
imax_activity,ESMX_Customer_Signature_Date_Time__c,5/4/23 19:08
imax_activity,ESMX_Activity_Count_Problem__c,1
imax_activity,ESMX_Case__c,5004W00002L4ZZpQAN
imax_activity,ESMX_PHI_Data__c,**************************************************************************************************************************************
imax_activity,Type__c,Training provided to Customer
imax_activity,ESMX_Problem_and_Impact_on_Device__c,
imax_activity,ESMX_TW_Eligible__c,TRUE
imax_activity,ESMX_CFD_Service_Type__c,部品のみ
imax_activity,ESMX_Follow_Up_Priority__c,5-Scheduled Activity
imax_activity,ESMX_Engineers_Needed_for_Follow_Up__c,
imax_activity,ESMX_Product__c,01tE0000008G13PIAS
imax_activity,ESMX_PM_Due_Date__c,11/14/27 00:00
imax_activity,ESMX_12_nc_parts_required_from_RSW__c,4.53561E+11
imax_activity,ESMX_IPCR_Created_By__c,Vinay Lokesh
imax_activity,ESMX_Event_Type__c,Supplementary Services
imax_activity,Description__c,麻酔記録端末側の接続ポートが誤っていました。テスト症例でバイタルが取り込まれることをご確認いただきました。
imax_activity,ESMX_Question2__c,Unit (specific area worked on) left in safe working order ?
imax_activity,ESMX_CFD_Work_Order_Priority__c,متوقف عن العمل
imax_activity,ESMX_Sign_Counter__c,1
imax_activity,ESMX_Case_Planning_Notes__c,ZS1: 4/13/2023 se transfieren todas las piezas de la WO-07348226 y se re agenda 8 horas con 2 fse.
imax_activity,ESMX_Problem_Sub__c,
imax_activity,ESMX_Serial_Number__c,ΝΑ203100302
imax_activity,ESMX_Answer1__c,Yes - Safety Features
imax_activity,ESMX_Country_Text__c,Yemen
imax_activity,ESMX_Followup_Activity_Count__c,1
imax_activity,ESMX_IPCR_Link__c,"<a href=""https://philipsb2bsc.my.salesforce.com/"" target=""_blank"">this link</a>"
imax_activity,ESMX_Work_Order_Status__c,Re-plan WO
imax_activity,ESMX_Evidence_for_Conclusions__c,画像データ受光部ユニット交換
imax_activity,ESMX_Reason_for_Non_Completion_FCO__c,
imax_managed_equipment_c,ESMX_MES_Account__c,
imax_managed_equipment_c,ESMX_Location__c,
imax2_service_order__c,svmxc__auto_entitlement_status__c,
imax2_service_order__c,svmxc__batchupdate__c,
imax2_service_order__c,svmxc__billing_type__c,Warranty
imax2_service_order__c,svmxc__canceled_date_time__c,12/31/24 09:41
imax2_service_order__c,svmxc__case__c,5004W00002LGkFwQAL
imax2_service_order__c,svmxc__city__c, Zapopan
imax2_service_order__c,svmxc__closed_by__c,005E00000086U2UIAU
imax2_service_order__c,svmxc__closed_on__c,5/10/23 18:11
imax2_service_order__c,svmxc__company__c,001E000001XsBm3IAF
imax2_service_order__c,svmxc__completed_date_time__c,5/10/23 18:11
imax2_service_order__c,svmxc__component__c,a2WE0000000XgkoMAC
imax2_service_order__c,svmxc__configuration_after__c,
imax2_service_order__c,svmxc__configuration_before__c,
imax2_service_order__c,svmxc__contact__c,003E000001YoA6XIAV
imax2_service_order__c,svmxc__corrective_action__c,
imax2_service_order__c,svmxc__country__c,Yemen
imax2_service_order__c,svmxc__customer_down_status__c,No
imax2_service_order__c,svmxc__customer_failure_feedback__c,"453665003431,3;453665003441,3;"
imax2_service_order__c,svmxc__dispatch_now__c,
imax2_service_order__c,svmxc__dispatch_priority__c,
imax2_service_order__c,svmxc__dispatch_process__c,
imax2_service_order__c,svmxc__dispatch_response__c,
imax2_service_order__c,svmxc__dispatch_status__c,Queued
imax2_service_order__c,svmxc__driving_time__c,165
imax2_service_order__c,svmxc__endpointurl__c,https://philipsb2bsc.my.salesforce.com/services/Soap/c/7.0/00D30000001HJhu
imax2_service_order__c,svmxc__entitlement_notes__c,
imax2_service_order__c,svmxc__entitlement_type__c,Unable to Order Part
imax2_service_order__c,svmxc__failed_assembly__c,Yes
imax2_service_order__c,svmxc__failure_location__c,
imax2_service_order__c,svmxc__finished_onsite_date_time__c,
imax2_service_order__c,svmxc__firstscheduleddatetime__c,5/10/23 18:10
imax2_service_order__c,svmxc__first_assigned_datetime__c,8/5/21 03:36
imax2_service_order__c,svmxc__first_queued_datetime__c,
imax2_service_order__c,svmxc__group_email__c,
imax2_service_order__c,svmxc__group_member__c,a3VE0000000Y9TWMA0
imax2_service_order__c,svmxc__how_fixed__c,UnSigned
imax2_service_order__c,svmxc__idle_time__c,
imax2_service_order__c,svmxc__initial_response_customer_by__c,5/15/23 08:30
imax2_service_order__c,svmxc__initial_response_internal_by__c,4/25/23 21:24
imax2_service_order__c,svmxc__invoice_number__c,
imax2_service_order__c,svmxc__ispartner__c,TRUE
imax2_service_order__c,svmxc__last_dispatch_event__c,UnScheduled
imax2_service_order__c,svmxc__latitude__c,69.968606
imax2_service_order__c,svmxc__longitude__c,178.44958
imax2_service_order__c,svmxc__master_order_line__c,
imax2_service_order__c,svmxc__member_email__c,zsolt.zsigo@philips.com
imax2_service_order__c,svmxc__nooftimesassigned__c,8
imax2_service_order__c,svmxc__nooftimesqueued__c,1
imax2_service_order__c,svmxc__nooftimesscheduled__c,6
imax2_service_order__c,svmxc__number_of_times_assigned_bucket__c,Less Than 2 Times
